Level,Date and Time,Source,Event ID,Task Category,Description
Information,12/3/2023 1:43:35 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-12-03 21:43:35.697
ProcessGuid: {b5ad183e-f687-656c-6c02-000000000400}
ProcessId: 5552
Image: C:\Windows\System32\sppsvc.exe
FileVersion: 10.0.19041.2965 (WinBuild.160101.0800)
Description: Microsoft Software Protection Platform Service
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: sppsvc.exe
CommandLine: C:\Windows\system32\sppsvc.exe
CurrentDirectory: C:\Windows
User: NT AUTHORITY\NETWORK SERVICE
LogonGuid: {b5ad183e-f10d-656c-e403-000000000000}
LogonId: 0x3E4
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=1A2EBF45F7055C014B7A982C1D3483522C0C7F7EB5E6308381EEF44A842DB416
ParentProcessGuid: {b5ad183e-f10d-656c-0b00-000000000400}
ParentProcessId: 688
ParentImage: C:\Windows\System32\services.exe
ParentCommandLine: C:\Windows\system32\services.exe
ParentUser: NT AUTHORITY\SYSTEM"
Information,12/3/2023 1:43:35 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-12-03 21:43:35.578
ProcessGuid: {b5ad183e-f687-656c-6b02-000000000400}
ProcessId: 7032
Image: C:\Windows\System32\MoUsoCoreWorker.exe
FileVersion: 10.0.19041.2788 (WinBuild.160101.0800)
Description: MoUSO Core Worker Process
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: MoUSOCoreWorker.exe
CommandLine: C:\Windows\System32\mousocoreworker.exe -Embedding
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {b5ad183e-f10d-656c-e703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=EB76B56B6F4FAC87353961645DFAE2F842C0C8CED6B86C2EB48DE0F144D2DC05
ParentProcessGuid: {b5ad183e-f10d-656c-0d00-000000000400}
ParentProcessId: 828
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\system32\svchost.exe -k DcomLaunch -p
ParentUser: NT AUTHORITY\SYSTEM"
Information,12/3/2023 1:43:35 PM,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2023-12-03 21:43:35.449
ProcessGuid: {b5ad183e-f687-656c-6902-000000000400}
ProcessId: 1908
Image: C:\Windows\System32\backgroundTaskHost.exe
User: WINDOWS102\vboxuser"
Information,12/3/2023 1:43:35 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-12-03 21:43:35.360
ProcessGuid: {b5ad183e-f687-656c-6a02-000000000400}
ProcessId: 964
Image: C:\Windows\System32\RuntimeBroker.exe
FileVersion: 10.0.19041.746 (WinBuild.160101.0800)
Description: Runtime Broker
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: RuntimeBroker.exe
CommandLine: C:\Windows\System32\RuntimeBroker.exe -Embedding
CurrentDirectory: C:\Windows\system32\
User: WINDOWS102\vboxuser
LogonGuid: {b5ad183e-f111-656c-240e-030000000000}
LogonId: 0x30E24
TerminalSessionId: 1
IntegrityLevel: Medium
Hashes: SHA256=E86870769EE6C797E09457BD99C58D9BF2303CF0193A24EF9B1222C2C3DAF628
ParentProcessGuid: {b5ad183e-f10d-656c-0d00-000000000400}
ParentProcessId: 828
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\system32\svchost.exe -k DcomLaunch -p
ParentUser: NT AUTHORITY\SYSTEM"
Information,12/3/2023 1:43:35 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-12-03 21:43:35.253
ProcessGuid: {b5ad183e-f687-656c-6902-000000000400}
ProcessId: 1908
Image: C:\Windows\System32\backgroundTaskHost.exe
FileVersion: 10.0.19041.546 (WinBuild.160101.0800)
Description: Background Task Host
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: backgroundTaskHost.exe
CommandLine: ""C:\Windows\system32\BackgroundTaskHost.exe"" -ServerName:BackgroundTaskHost.WebAccountProvider
CurrentDirectory: C:\Windows\SystemApps\Microsoft.AAD.BrokerPlugin_cw5n1h2txyewy\
User: WINDOWS102\vboxuser
LogonGuid: {b5ad183e-f111-656c-240e-030000000000}
LogonId: 0x30E24
TerminalSessionId: 1
IntegrityLevel: AppContainer
Hashes: SHA256=20330D3CA71D58F4AEB432676CB6A3D5B97005954E45132FB083E90782EFDD50
ParentProcessGuid: {b5ad183e-f10d-656c-0d00-000000000400}
ParentProcessId: 828
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\system32\svchost.exe -k DcomLaunch -p
ParentUser: NT AUTHORITY\SYSTEM"
Information,12/3/2023 1:43:35 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-12-03 21:43:35.041
ProcessGuid: {b5ad183e-f687-656c-6802-000000000400}
ProcessId: 9064
Image: C:\Windows\System32\RuntimeBroker.exe
FileVersion: 10.0.19041.746 (WinBuild.160101.0800)
Description: Runtime Broker
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: RuntimeBroker.exe
CommandLine: C:\Windows\System32\RuntimeBroker.exe -Embedding
CurrentDirectory: C:\Windows\system32\
User: WINDOWS102\vboxuser
LogonGuid: {b5ad183e-f111-656c-240e-030000000000}
LogonId: 0x30E24
TerminalSessionId: 1
IntegrityLevel: Medium
Hashes: SHA256=E86870769EE6C797E09457BD99C58D9BF2303CF0193A24EF9B1222C2C3DAF628
ParentProcessGuid: {b5ad183e-f10d-656c-0d00-000000000400}
ParentProcessId: 828
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\system32\svchost.exe -k DcomLaunch -p
ParentUser: NT AUTHORITY\SYSTEM"
Information,12/3/2023 1:43:34 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-12-03 21:43:34.913
ProcessGuid: {b5ad183e-f686-656c-6702-000000000400}
ProcessId: 8144
Image: C:\Windows\System32\backgroundTaskHost.exe
FileVersion: 10.0.19041.546 (WinBuild.160101.0800)
Description: Background Task Host
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: backgroundTaskHost.exe
CommandLine: ""C:\Windows\system32\backgroundTaskHost.exe"" -ServerName:App.AppXmtcan0h2tfbfy7k9kn8hbxb6dmzz1zh0.mca
CurrentDirectory: C:\Windows\SystemApps\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy\
User: WINDOWS102\vboxuser
LogonGuid: {b5ad183e-f111-656c-240e-030000000000}
LogonId: 0x30E24
TerminalSessionId: 1
IntegrityLevel: AppContainer
Hashes: SHA256=20330D3CA71D58F4AEB432676CB6A3D5B97005954E45132FB083E90782EFDD50
ParentProcessGuid: {b5ad183e-f10d-656c-0d00-000000000400}
ParentProcessId: 828
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\system32\svchost.exe -k DcomLaunch -p
ParentUser: NT AUTHORITY\SYSTEM"
Information,12/3/2023 1:43:23 PM,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2023-12-03 21:43:23.123
ProcessGuid: {b5ad183e-f675-656c-6502-000000000400}
ProcessId: 3808
Image: C:\Windows\System32\dllhost.exe
User: WINDOWS102\vboxuser"
Information,12/3/2023 1:43:18 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-12-03 21:43:18.665
ProcessGuid: {b5ad183e-f676-656c-6602-000000000400}
ProcessId: 7560
Image: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
FileVersion: 92.0.902.67
Description: Microsoft Edge
Product: Microsoft Edge
Company: Microsoft Corporation
OriginalFileName: msedge.exe
CommandLine: ""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --type=renderer --field-trial-handle=2120,14369379043878788949,3556481775090576342,131072 --disable-gpu-compositing --lang=en-US --disable-client-side-phishing-detection --device-scale-factor=1 --num-raster-threads=2 --enable-main-frame-before-activation --renderer-client-id=52 --no-v8-untrusted-code-mitigations --mojo-platform-channel-handle=5900 /prefetch:1
CurrentDirectory: C:\Program Files (x86)\Microsoft\Edge\Application\92.0.902.67\
User: WINDOWS102\vboxuser
LogonGuid: {b5ad183e-f111-656c-240e-030000000000}
LogonId: 0x30E24
TerminalSessionId: 1
IntegrityLevel: Low
Hashes: SHA256=73D84D249F16B943D1D3F9DD9E516FADD323E70939C29B4A640693EB8818EE9A
ParentProcessGuid: {b5ad183e-f13d-656c-9c00-000000000400}
ParentProcessId: 9076
ParentImage: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
ParentCommandLine: ""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --profile-directory=Default
ParentUser: WINDOWS102\vboxuser"
Information,12/3/2023 1:43:17 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-12-03 21:43:17.924
ProcessGuid: {b5ad183e-f675-656c-6502-000000000400}
ProcessId: 3808
Image: C:\Windows\System32\dllhost.exe
FileVersion: 10.0.19041.546 (WinBuild.160101.0800)
Description: COM Surrogate
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: dllhost.exe
CommandLine: C:\Windows\system32\DllHost.exe /Processid:{AB8902B4-09CA-4BB6-B78D-A8F59079A8D5}
CurrentDirectory: C:\Windows\system32\
User: WINDOWS102\vboxuser
LogonGuid: {b5ad183e-f111-656c-240e-030000000000}
LogonId: 0x30E24
TerminalSessionId: 1
IntegrityLevel: Medium
Hashes: SHA256=E7FC40B41AA8B83841A0B96D169EAF0800AA784733E636935374D56536253F10
ParentProcessGuid: {b5ad183e-f10d-656c-0d00-000000000400}
ParentProcessId: 828
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\system32\svchost.exe -k DcomLaunch -p
ParentUser: NT AUTHORITY\SYSTEM"
Information,12/3/2023 1:43:12 PM,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2023-12-03 21:43:12.872
ProcessGuid: {b5ad183e-f668-656c-6402-000000000400}
ProcessId: 3780
Image: C:\Windows\System32\dllhost.exe
User: WINDOWS102\vboxuser"
Information,12/3/2023 1:43:04 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-12-03 21:43:04.896
ProcessGuid: {b5ad183e-f668-656c-6402-000000000400}
ProcessId: 3780
Image: C:\Windows\System32\dllhost.exe
FileVersion: 10.0.19041.546 (WinBuild.160101.0800)
Description: COM Surrogate
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: dllhost.exe
CommandLine: C:\Windows\system32\DllHost.exe /Processid:{AB8902B4-09CA-4BB6-B78D-A8F59079A8D5}
CurrentDirectory: C:\Windows\system32\
User: WINDOWS102\vboxuser
LogonGuid: {b5ad183e-f111-656c-240e-030000000000}
LogonId: 0x30E24
TerminalSessionId: 1
IntegrityLevel: Medium
Hashes: SHA256=E7FC40B41AA8B83841A0B96D169EAF0800AA784733E636935374D56536253F10
ParentProcessGuid: {b5ad183e-f10d-656c-0d00-000000000400}
ParentProcessId: 828
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\system32\svchost.exe -k DcomLaunch -p
ParentUser: NT AUTHORITY\SYSTEM"
Information,12/3/2023 1:43:01 PM,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2023-12-03 21:43:01.432
ProcessGuid: {b5ad183e-f642-656c-6202-000000000400}
ProcessId: 1584
Image: C:\Windows\System32\notepad.exe
User: WINDOWS102\vboxuser"
Information,12/3/2023 1:42:45 PM,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2023-12-03 21:42:45.533
ProcessGuid: {b5ad183e-f5f4-656c-5a02-000000000400}
ProcessId: 2780
Image: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
User: WINDOWS102\vboxuser"
Information,12/3/2023 1:42:45 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-12-03 21:42:45.520
ProcessGuid: {b5ad183e-f655-656c-6302-000000000400}
ProcessId: 3528
Image: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
FileVersion: 92.0.902.67
Description: Microsoft Edge
Product: Microsoft Edge
Company: Microsoft Corporation
OriginalFileName: msedge.exe
CommandLine: ""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --type=renderer --field-trial-handle=2120,14369379043878788949,3556481775090576342,131072 --disable-gpu-compositing --lang=en-US --disable-client-side-phishing-detection --device-scale-factor=1 --num-raster-threads=2 --enable-main-frame-before-activation --renderer-client-id=51 --no-v8-untrusted-code-mitigations --mojo-platform-channel-handle=2512 /prefetch:1
CurrentDirectory: C:\Program Files (x86)\Microsoft\Edge\Application\92.0.902.67\
User: WINDOWS102\vboxuser
LogonGuid: {b5ad183e-f111-656c-240e-030000000000}
LogonId: 0x30E24
TerminalSessionId: 1
IntegrityLevel: Low
Hashes: SHA256=73D84D249F16B943D1D3F9DD9E516FADD323E70939C29B4A640693EB8818EE9A
ParentProcessGuid: {b5ad183e-f13d-656c-9c00-000000000400}
ParentProcessId: 9076
ParentImage: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
ParentCommandLine: ""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --profile-directory=Default
ParentUser: WINDOWS102\vboxuser"
Information,12/3/2023 1:42:26 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-12-03 21:42:26.306
ProcessGuid: {b5ad183e-f642-656c-6202-000000000400}
ProcessId: 1584
Image: C:\Windows\System32\notepad.exe
FileVersion: 10.0.19041.1865 (WinBuild.160101.0800)
Description: Notepad
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: NOTEPAD.EXE
CommandLine: ""C:\Windows\system32\NOTEPAD.EXE"" C:\Users\vboxuser\Documents\test.csv
CurrentDirectory: C:\Users\vboxuser\Documents\
User: WINDOWS102\vboxuser
LogonGuid: {b5ad183e-f111-656c-240e-030000000000}
LogonId: 0x30E24
TerminalSessionId: 1
IntegrityLevel: Medium
Hashes: SHA256=F9D9B9DED9A67AA3CFDBD5002F3B524B265C4086C188E1BE7C936AB25627BF01
ParentProcessGuid: {b5ad183e-f112-656c-5a00-000000000400}
ParentProcessId: 4304
ParentImage: C:\Windows\explorer.exe
ParentCommandLine: C:\Windows\Explorer.EXE
ParentUser: WINDOWS102\vboxuser"
Information,12/3/2023 1:41:53 PM,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2023-12-03 21:41:53.233
ProcessGuid: {b5ad183e-f619-656c-5f02-000000000400}
ProcessId: 1400
Image: C:\Windows\System32\dllhost.exe
User: WINDOWS102\vboxuser"
Information,12/3/2023 1:41:52 PM,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2023-12-03 21:41:52.313
ProcessGuid: {b5ad183e-f61b-656c-6002-000000000400}
ProcessId: 8664
Image: C:\Windows\System32\notepad.exe
User: WINDOWS102\vboxuser"
Information,12/3/2023 1:41:48 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-12-03 21:41:48.622
ProcessGuid: {b5ad183e-f61c-656c-6102-000000000400}
ProcessId: 8580
Image: C:\Windows\System32\SearchProtocolHost.exe
FileVersion: 7.0.19041.2673 (WinBuild.160101.0800)
Description: Microsoft Windows Search Protocol Host
Product: Windows® Search
Company: Microsoft Corporation
OriginalFileName: SearchProtocolHost.exe
CommandLine: ""C:\Windows\system32\SearchProtocolHost.exe"" Global\UsGthrFltPipeMssGthrPipe_S-1-5-21-2521580050-3457235249-2810943236-10004_ Global\UsGthrCtrlFltPipeMssGthrPipe_S-1-5-21-2521580050-3457235249-2810943236-10004 1 -2147483646 ""Software\Microsoft\Windows Search"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT; MS Search 4.0 Robot)"" ""C:\ProgramData\Microsoft\Search\Data\Temp\usgthrsvc"" ""DownLevelDaemon""  ""1""
CurrentDirectory: C:\Windows\system32\
User: WINDOWS102\vboxuser
LogonGuid: {b5ad183e-f111-656c-240e-030000000000}
LogonId: 0x30E24
TerminalSessionId: 1
IntegrityLevel: Medium
Hashes: SHA256=3FAC16B7DF4E73B623DB993A23957A05A8857C1C1F0217C80E385037F4EDF0D0
ParentProcessGuid: {b5ad183e-f115-656c-6600-000000000400}
ParentProcessId: 5048
ParentImage: C:\Windows\System32\SearchIndexer.exe
ParentCommandLine: C:\Windows\system32\SearchIndexer.exe /Embedding
ParentUser: NT AUTHORITY\SYSTEM"
Information,12/3/2023 1:41:48 PM,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2023-12-03 21:41:48.277
ProcessGuid: {b5ad183e-f619-656c-5e02-000000000400}
ProcessId: 3624
Image: C:\Windows\System32\OpenWith.exe
User: WINDOWS102\vboxuser"
Information,12/3/2023 1:41:47 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-12-03 21:41:47.820
ProcessGuid: {b5ad183e-f61b-656c-6002-000000000400}
ProcessId: 8664
Image: C:\Windows\System32\notepad.exe
FileVersion: 10.0.19041.1865 (WinBuild.160101.0800)
Description: Notepad
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: NOTEPAD.EXE
CommandLine: ""C:\Windows\system32\NOTEPAD.EXE"" C:\Users\vboxuser\Documents\test.csv
CurrentDirectory: C:\Windows\system32\
User: WINDOWS102\vboxuser
LogonGuid: {b5ad183e-f111-656c-240e-030000000000}
LogonId: 0x30E24
TerminalSessionId: 1
IntegrityLevel: Medium
Hashes: SHA256=F9D9B9DED9A67AA3CFDBD5002F3B524B265C4086C188E1BE7C936AB25627BF01
ParentProcessGuid: {b5ad183e-f619-656c-5e02-000000000400}
ParentProcessId: 3624
ParentImage: C:\Windows\System32\OpenWith.exe
ParentCommandLine: C:\Windows\system32\OpenWith.exe -Embedding
ParentUser: WINDOWS102\vboxuser"
Information,12/3/2023 1:41:45 PM,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2023-12-03 21:41:45.879
ProcessGuid: {b5ad183e-f618-656c-5d02-000000000400}
ProcessId: 7492
Image: C:\Windows\System32\OpenWith.exe
User: WINDOWS102\vboxuser"
Information,12/3/2023 1:41:45 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-12-03 21:41:45.282
ProcessGuid: {b5ad183e-f619-656c-5f02-000000000400}
ProcessId: 1400
Image: C:\Windows\System32\dllhost.exe
FileVersion: 10.0.19041.546 (WinBuild.160101.0800)
Description: COM Surrogate
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: dllhost.exe
CommandLine: C:\Windows\system32\DllHost.exe /Processid:{AB8902B4-09CA-4BB6-B78D-A8F59079A8D5}
CurrentDirectory: C:\Windows\system32\
User: WINDOWS102\vboxuser
LogonGuid: {b5ad183e-f111-656c-240e-030000000000}
LogonId: 0x30E24
TerminalSessionId: 1
IntegrityLevel: Medium
Hashes: SHA256=E7FC40B41AA8B83841A0B96D169EAF0800AA784733E636935374D56536253F10
ParentProcessGuid: {b5ad183e-f10d-656c-0d00-000000000400}
ParentProcessId: 828
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\system32\svchost.exe -k DcomLaunch -p
ParentUser: NT AUTHORITY\SYSTEM"
Information,12/3/2023 1:41:45 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-12-03 21:41:45.064
ProcessGuid: {b5ad183e-f619-656c-5e02-000000000400}
ProcessId: 3624
Image: C:\Windows\System32\OpenWith.exe
FileVersion: 10.0.19041.746 (WinBuild.160101.0800)
Description: Pick an app
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: OpenWith.exe
CommandLine: C:\Windows\system32\OpenWith.exe -Embedding
CurrentDirectory: C:\Windows\system32\
User: WINDOWS102\vboxuser
LogonGuid: {b5ad183e-f111-656c-240e-030000000000}
LogonId: 0x30E24
TerminalSessionId: 1
IntegrityLevel: Medium
Hashes: SHA256=F2DB6838B734264FAB79D24E5F96A21E6528073360A8DAAA8D7EFB8BC5D5EDB4
ParentProcessGuid: {b5ad183e-f10d-656c-0d00-000000000400}
ParentProcessId: 828
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\system32\svchost.exe -k DcomLaunch -p
ParentUser: NT AUTHORITY\SYSTEM"
Information,12/3/2023 1:41:44 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-12-03 21:41:44.909
ProcessGuid: {b5ad183e-f618-656c-5d02-000000000400}
ProcessId: 7492
Image: C:\Windows\System32\OpenWith.exe
FileVersion: 10.0.19041.746 (WinBuild.160101.0800)
Description: Pick an app
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: OpenWith.exe
CommandLine: C:\Windows\system32\OpenWith.exe -Embedding
CurrentDirectory: C:\Windows\system32\
User: WINDOWS102\vboxuser
LogonGuid: {b5ad183e-f111-656c-240e-030000000000}
LogonId: 0x30E24
TerminalSessionId: 1
IntegrityLevel: Medium
Hashes: SHA256=F2DB6838B734264FAB79D24E5F96A21E6528073360A8DAAA8D7EFB8BC5D5EDB4
ParentProcessGuid: {b5ad183e-f10d-656c-0d00-000000000400}
ParentProcessId: 828
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\system32\svchost.exe -k DcomLaunch -p
ParentUser: NT AUTHORITY\SYSTEM"
Information,12/3/2023 1:41:37 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-12-03 21:41:37.978
ProcessGuid: {b5ad183e-f611-656c-5c02-000000000400}
ProcessId: 4576
Image: C:\Windows\System32\SearchFilterHost.exe
FileVersion: 7.0.19041.2673 (WinBuild.160101.0800)
Description: Microsoft Windows Search Filter Host
Product: Windows® Search
Company: Microsoft Corporation
OriginalFileName: SearchFilterHost.exe
CommandLine: ""C:\Windows\system32\SearchFilterHost.exe"" 0 804 808 816 8192 812 788 
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {b5ad183e-f10d-656c-e703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: Medium
Hashes: SHA256=289E599C32D569A4F5993B2E0D78F07415B8B32AC8B31B9D35EB63BBEAE45D55
ParentProcessGuid: {b5ad183e-f115-656c-6600-000000000400}
ParentProcessId: 5048
ParentImage: C:\Windows\System32\SearchIndexer.exe
ParentCommandLine: C:\Windows\system32\SearchIndexer.exe /Embedding
ParentUser: NT AUTHORITY\SYSTEM"
Information,12/3/2023 1:41:37 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-12-03 21:41:37.919
ProcessGuid: {b5ad183e-f611-656c-5b02-000000000400}
ProcessId: 7868
Image: C:\Windows\System32\SearchProtocolHost.exe
FileVersion: 7.0.19041.2673 (WinBuild.160101.0800)
Description: Microsoft Windows Search Protocol Host
Product: Windows® Search
Company: Microsoft Corporation
OriginalFileName: SearchProtocolHost.exe
CommandLine: ""C:\Windows\system32\SearchProtocolHost.exe"" Global\UsGthrFltPipeMssGthrPipe3_ Global\UsGthrCtrlFltPipeMssGthrPipe3 1 -2147483646 ""Software\Microsoft\Windows Search"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT; MS Search 4.0 Robot)"" ""C:\ProgramData\Microsoft\Search\Data\Temp\usgthrsvc"" ""DownLevelDaemon"" 
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {b5ad183e-f10d-656c-e703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=3FAC16B7DF4E73B623DB993A23957A05A8857C1C1F0217C80E385037F4EDF0D0
ParentProcessGuid: {b5ad183e-f115-656c-6600-000000000400}
ParentProcessId: 5048
ParentImage: C:\Windows\System32\SearchIndexer.exe
ParentCommandLine: C:\Windows\system32\SearchIndexer.exe /Embedding
ParentUser: NT AUTHORITY\SYSTEM"
Information,12/3/2023 1:41:16 PM,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2023-12-03 21:41:16.794
ProcessGuid: {b5ad183e-f490-656c-1f02-000000000400}
ProcessId: 244
Image: C:\Windows\System32\svchost.exe
User: NT AUTHORITY\SYSTEM"
Information,12/3/2023 1:41:08 PM,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2023-12-03 21:41:08.675
ProcessGuid: {b5ad183e-f5ef-656c-5902-000000000400}
ProcessId: 8232
Image: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
User: WINDOWS102\vboxuser"
Information,12/3/2023 1:41:08 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-12-03 21:41:08.678
ProcessGuid: {b5ad183e-f5f4-656c-5a02-000000000400}
ProcessId: 2780
Image: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
FileVersion: 92.0.902.67
Description: Microsoft Edge
Product: Microsoft Edge
Company: Microsoft Corporation
OriginalFileName: msedge.exe
CommandLine: ""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --type=renderer --field-trial-handle=2120,14369379043878788949,3556481775090576342,131072 --disable-gpu-compositing --lang=en-US --disable-client-side-phishing-detection --device-scale-factor=1 --num-raster-threads=2 --enable-main-frame-before-activation --renderer-client-id=50 --no-v8-untrusted-code-mitigations --mojo-platform-channel-handle=7964 /prefetch:1
CurrentDirectory: C:\Program Files (x86)\Microsoft\Edge\Application\92.0.902.67\
User: WINDOWS102\vboxuser
LogonGuid: {b5ad183e-f111-656c-240e-030000000000}
LogonId: 0x30E24
TerminalSessionId: 1
IntegrityLevel: Low
Hashes: SHA256=73D84D249F16B943D1D3F9DD9E516FADD323E70939C29B4A640693EB8818EE9A
ParentProcessGuid: {b5ad183e-f13d-656c-9c00-000000000400}
ParentProcessId: 9076
ParentImage: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
ParentCommandLine: ""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --profile-directory=Default
ParentUser: WINDOWS102\vboxuser"
